url,title,product_desc,image,Boiling Point,CAS,Chemical Name or Material,Color,Molecular Formula,Packaging,Synonym,Grade,Molecular Weight (g/mol),Percent Purity,Quantity,Unit Size,IUPAC Name,InChI Key,SMILES,Appearance (Color),Appearance (Form),Infrared spectrum,Melting point,Titration with NaOH,Form,Assay (Aqueous acid-base Titration),Identification (FTIR),Refractive Index,Assay from Supplier's CofA,Comment,Melting Point,Assay (Silylated GC),Residue after ignition,Chloride (Cl),HPLC,Heavy metals (as Pb),Impurity content,Trace Metal,Melting Point (clear melt),Optical Rotation,Assay (GC),Free base (titration),Carboniz. sub. by hot H2SO4,Beilstein,ChEBI,Water Content (Karl Fischer Titration),Titration Argentometric,Loss on drying,Water,UV,Color scale,Heavy metals (ICP-OES),Titration with KMnO4,Substance darkened by H2SO4,Total Metal Impurities,Chloride content,Iron (Fe),Titration with CHA,Specific optical rotation,Arsenic (As),Sulfate (SO4),Refractive index,Residue after evaporation,K2Cr2O7-reducing substance,Cadmium (Cd),Identification A,Identification B,Residue on ignition,Assay (unspecified),"Dnase,Rnase,Protease activity",Oxalate (C2O4),Acid value,Density,GC,Phosphate (PO4),Sodium (Na),"Sugars, dextrin",Zinc (Zn),Sulfuric acid,Titration with HClO4,Acidity/alkalinity,Name Note,Physical Form,Recommended Storage,KMnO4-reducing substance,Optical Absorbance at,Insoluble matter,Acid-base back titration,Dilution test,Sulfite (SO3),Enantiomeric excess,Titration excess NaOH,Reducing sugars,Assay,Titration with HCl,Aluminium (Al),Heavy Metals (as Pb),Sulfated ash,Assay (Titration),Concentration,EINECS Number,Potassium (K),Calcium (Ca),Magnesium (Mg),Assay from Suppliers CofA,Clarity of solution,Strength,Ash,pH,Sugars,Acids,Impurity,Moisture holding capacity,Trace Metals,Sulfur compounds (as SO4),DOT Information,Assay (Non-aqueous acid-base Titration),Assay (Argentometric Titration),Clarity,Residual water,Ammonium (NH4),Proton NMR,Loss on Drying,Assay (HPLC),Transition Temperature,Elemental Analysis,Fumaric and maleic acid,Identification,Fluoride (F),lambda-max (UV-Vis),Insoluble material
https://www.thermofisher.com/order/catalog/product/A12198.36?SID=srch-srp-A12198.36,"Trifluoroacetic acid, 99%","The combination of properties like solubility in most of the solvents, volatility, catalytic property, and strong acidity with non-oxidizing nature makes it a widely used reagent in organic synthesis.  Trifluoroacetic acid is an important building block in the synthesis of pharmaceuticals, agrochemicals and performance products.  It is a precursor to many fluorinated compounds, and widely used in peptide synthesis  and other organic transformations involving deprotection of t-BOC group.  TFA finds use as an ion pairing agent in liquid chromatography, as a solvent in NMR spectroscopy and as a calibrant in mass spectrometry. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-76-05-1.jpg-650.jpg,,6131-90-4,,,C2H9NaO5,,,,,,,,sodium acetate trihydrate,AYRVGWHSXIMRAB-UHFFFAOYSA-M,O.O.O.[Na+].CC([O-])=O,White,,,,,,≥98.5 to ≤101.5% (UK-sourced material),,,≥98.5% (US-sourced material),Material sourced in UK and US,,,,,,=<5 ppm,,,,,,,,,,≤0.5%,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/217115000?SID=srch-srp-217115000,"Acetic acid, sodium salt trihydrate, 99.5%, for analysis",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,6131-90-4,,,C2H9NaO5,,,,,,,,sodium acetate trihydrate,AYRVGWHSXIMRAB-UHFFFAOYSA-M,O.O.O.[Na+].CC([O-])=O,White,,,,,,≥98.5 to ≤101.5% (UK-sourced material),,,≥98.5% (US-sourced material),Material sourced in UK and US,,,,,,=<5 ppm,,,,,,,,,,≤0.5%,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,=<5 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/401525000?SID=srch-srp-401525000,"Azelaic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-123-99-9.jpg-650.jpg,,79-31-2,,,C4H8O2,,,,,,,,2-methylpropanoic acid,KQNPFQTWMSNSAP-UHFFFAOYSA-N,CC(C)C(O)=O,Clear colorless,Liquid,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.3920 to 1.3940 (20°C, 589 nm)",,,,,,,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/122525000?SID=srch-srp-122525000,"Isobutyric Acid, 99+%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-31-2.jpg-650.jpg,,79-31-2,,,C4H8O2,,,,,,,,2-methylpropanoic acid,KQNPFQTWMSNSAP-UHFFFAOYSA-N,CC(C)C(O)=O,Clear colorless,Liquid,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.3920 to 1.3940 (20°C, 589 nm)",,,,,,,,,,,,>=99.0 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/123240050?SID=srch-srp-123240050,"Acetic acid, sodium salt trihydrate, 99+%, extra pure",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,6131-90-4,,,C2H9NaO5,,,,,,,,sodium acetate trihydrate,AYRVGWHSXIMRAB-UHFFFAOYSA-M,O.O.O.[Na+].CC([O-])=O,Clear colorless,Adhering crystals,Conforms,,,,,,,,,,,,=<200 ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,=<200 ppm,"1.3920 to 1.3940 (20°C, 589 nm)",,,,,,,,,,,,>=99.0 %,,,,,,,,,,,,,=<0.05 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/033272.A3?SID=srch-srp-033272.A3,"Succinic acid, ACS, 99.0% min","Succinic acid acts as a leaching agent in extracting lithium, cobalt from used Li-ion batteries and magnesium from magnesite ore. It is used as a starting material in the synthesis of new elastic polyesters, fumaric acid, succinic anhydride and alkyd resins. It plays an important role as an acidity regulator in the food and beverage industry; as an excipient in pharmaceutical products and acts as a cocrystallising agent in organic synthesis. Its derivative viz diethyl ester is used as a substrate in the Stobbe condensation. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-110-15-6.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/219992500?SID=srch-srp-219992500,"Acetic acid, ammonium salt, 98+%, for HPLC",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-631-61-8.jpg-650.jpg,,631-61-8,,,C2H7NO2,,,,,,,,ammonium acetate,USFZMSVCRYTOJT-UHFFFAOYSA-N,[NH4+].CC([O-])=O,,Powder or crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,at 280 nm A: =<0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/036230.36?SID=srch-srp-036230.36,"Benzoic acid, ACS, 99.5% min","Benzoic acid is an important precursor for the preparation of many other organic substances viz. benzoyl chloride, benylbenzoate, phenol, sodium benzoate, benzyl alcohol as well as benzoate plasticizers such as glycol-, diethhyleneglycol- and triethyleneglycol esters.  Benzoic acid and its salts are used as food preservatives. It is involved in rubber polymerization as an activator and a retardant.  It is the main component of benzoin resin and is a constituent of Whitfield’s ointment, which is used for the treatment of fungal skin diseases such as tinea, ringworm and athlete’s foot. It is widely used in cosmetics, dyes, plastics and insect repellents.  ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-65-85-0.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,Crystalline powder,Conforms,,>=99 % (On dry substance),Powder or crystals or crystalline powder,≥97.5 to ≤102.5%,,,≥99.0%,,132-136°C,,,,,,Sulfur compounds (as S) 0.002%,,95.0-101.0?C,,,,,,,,,=<10 % (120°C),,,,,,,,,,,,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,98.0 to 102.0 %,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/220765000?SID=srch-srp-220765000,Gallic acid monohydrate,This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-5995-86-8.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,Crystalline powder,Conforms,,>=99 % (On dry substance),Powder or crystals or crystalline powder,≥97.5 to ≤102.5%,,,≥99.0%,,132-136°C,,,,,,Sulfur compounds (as S) 0.002%,,95.0-101.0?C,,,,,,,,,=<10 % (120°C),,,,,,,,,,,,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,98.0 to 102.0 %,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13538.36?SID=srch-srp-A13538.36,"trans-Cinnamic acid, 99+%","trans-Cinnamic acid is used in flavors, synthetic indigo and pharmaceuticals. It is involved in the production of methyl, ethyl and benzyl esters, which is used in the perfume industry. It serves as a precursor to the sweetener aspartame through enzyme-catalyzed amination to phenylalanine. It is a self-inhibitor produced by fungal spores to prevent germination. In addition, it is used to establish phenolic compounds by liquid chromatography, ultraviolet and mass spectrometry. It is utilized as a potential agent, thereby preventing lung tumor cells from metastasizing. Further, it induces intracellular release of calcium ions from the vacuole to the cytoplasm in order to trigger phytotoxicity in cucumber. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-140-10-3.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,Crystalline powder,Conforms,,>=99 % (On dry substance),Powder or crystals or crystalline powder,≥97.5 to ≤102.5%,,,≥99.0%,,132-136°C,,,,,,Sulfur compounds (as S) 0.002%,,95.0-101.0?C,,,,,,,,,=<10 % (120°C),,,,,,,,,,,,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,98.0 to 102.0 %,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13390.22?SID=srch-srp-A13390.22,"Thiodiglycolic anhydride, 98%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-3261-87-8.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,Crystalline powder,Conforms,,>=99 % (On dry substance),Powder or crystals or crystalline powder,≥97.5 to ≤102.5%,,,≥99.0%,,132-136°C,,,,,,Sulfur compounds (as S) 0.002%,,95.0-101.0?C,,,,,,,,,=<10 % (120°C),,,,,,,,,,,,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,98.0 to 102.0 %,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/129725000?SID=srch-srp-129725000,"Pamoic acid, 98+%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-130-85-8.jpg-650.jpg,,130-85-8,,,C23H16O6,,,,,,,,4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid,WLJNZVDCPSBLRP-UHFFFAOYSA-N,OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1,Yellow to yellow-green,Crystalline powder,Conforms,,>=99 % (On dry substance),Powder or crystals or crystalline powder,≥97.5 to ≤102.5%,,,≥99.0%,,132-136°C,,,,,,Sulfur compounds (as S) 0.002%,,95.0-101.0?C,,,,,,,,,=<10 % (120°C),,,,,,,,,,,,,,,,,,,,≤0.5%,,,,,,,,,,,,,,,,,,,,,,,,98.0 to 102.0 %,,,,,,=<0.1 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/036308.59?SID=srch-srp-036308.59,"Azelaic acid, 98%",Useful in lubrication and plasticizers. Azelaic acid is used to treat acne. ,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-123-99-9.jpg-650.jpg,,64-19-7,Acetic acid,,C9H16O4,,,,,,,,nonanedioic acid,BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,White to yellow,,,,,Powder or flakes,,,,,,,,,,,,,,,,,,,,CHEBI:15366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,1% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/035569.K2?SID=srch-srp-035569.K2,"Acetic acid, 1% v/v aq. soln.",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,64-19-7,Acetic acid,,C9H16O4,,,,,,,,nonanedioic acid,BDJRBEYXGGNYIS-UHFFFAOYSA-N,OC(=O)CCCCCCCC(O)=O,White to yellow,,,,,Powder or flakes,,,,,,,,,,,,,,,,,,,,CHEBI:15366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>97.5%,1% v/v aq. soln.,200-580-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/424255000?SID=srch-srp-424255000,"Acetic acid, sodium salt, 99+%, ACS reagent, anhydrous",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,64-19-7,Acetic acid,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,White to yellow,,Conforms,,,Powder or flakes,,,,,,,,,=<1 ppm,,=<0.5 ppm,,,,,,,,,CHEBI:15366,,,=<1.0 % (120°C),,,=<10 APHA,,,,,,,,,,=<1 ppm,,,,,,,,,,,,,>=99.7 %,=<0.001 %,,,,,99.0 to 101.0 %,,,,,,,,,,,,,,,,,,,>97.5%,1% v/v aq. soln.,200-580-7,=<0.005 %,=<0.005 %,=<0.002 %,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/424260250?SID=srch-srp-424260250,"Acetic acid, sodium salt trihydrate, 99+%, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-127-09-3.jpg-650.jpg,,64-19-7,Acetic acid,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,White to yellow,,Conforms,,,Powder or flakes,,,,,,,,,=<1 ppm,,=<0.5 ppm,,,,,,,,,CHEBI:15366,,,=<1.0 % (120°C),,,=<10 APHA,,,,,,,,,,=<1 ppm,,,,,,,,,,,,,>=99.7 %,=<0.001 %,,,,,99.0 to 101.0 %,,,,,,,,,,,,,,,,,,,>97.5%,1% v/v aq. soln.,200-580-7,=<0.005 %,=<0.005 %,=<0.002 %,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/423225000?SID=srch-srp-423225000,"Acetic acid, 99.7+%, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-64-19-7.jpg-650.jpg,,64-19-7,Acetic acid,,C2H4O2,,,,,,,,acetic acid,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(O)=O,White to yellow,,Conforms,,,Powder or flakes,,,,,,,,,=<1 ppm,,=<0.5 ppm,,,,,,,,,CHEBI:15366,,,=<1.0 % (120°C),,,=<10 APHA,,,,,,,,,,=<1 ppm,,,,,,,,,,,,,>=99.7 %,=<0.001 %,,,,,99.0 to 101.0 %,,,,,,,,,,,,,,,,,,,>97.5%,1% v/v aq. soln.,200-580-7,=<0.005 %,=<0.005 %,=<0.002 %,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A14079.14?SID=srch-srp-A14079.14,"Tetronic acid, 96%","Tetronic acid is used as a precursor of a variety of substituted and ring-fused furans and butenolides. It is an acidic building block for heterocyclic compounds for medicinal applications. It is used for selective O-alkyaltion reactions involving cesium fluoride. It is also used to prepare 3H-furo[3,4-b]quinolin-1-one by reacting  with 2-amino-benzaldehyde. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-541-57-1.jpg-650.jpg,,6153-56-6,,,C2H6O6,,,,,,,,oxalic acid dihydrate,GEVPUGOOGXGPIO-UHFFFAOYSA-N,O.O.OC(=O)C(O)=O,White,,,,,Crystals or powder or crystalline powder,≥97.5 to ≤102.5%,Conforms,,,,,,,,,,,,98-106?C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A13866.30?SID=srch-srp-A13866.30,"Oxalic acid dihydrate, 98%","Oxalic acid dihydrate acts as an analytical reagent, as a reducing agent for photographic films and as a mordant in dyeing process. It is used as a plating agent, a surface treating agent, a grinding agent, a precipitating agent in rare-earth mineral processing, a bleaching agent in textile and a purifying agent in pharmaceutical industry. It plays an important role in antibiotic medication like oxytetracycline and chloramphenicol. It finds application in water treatment plants to remove calcium waste water. It is also used as a buffer in chromatographic separation as well as bleach for wood, removing black stains caused by water penetration. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6153-56-6.jpg-650.jpg,,6153-56-6,,,C2H6O6,,,,,,,,oxalic acid dihydrate,GEVPUGOOGXGPIO-UHFFFAOYSA-N,O.O.OC(=O)C(O)=O,White,,,,,Crystals or powder or crystalline powder,≥97.5 to ≤102.5%,Conforms,,,,,,,,,,,,98-106?C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/L03211.36?SID=srch-srp-L03211.36,"(1R)-endo-(+)-Fenchyl alcohol, 96%","(1R)-endo-(+)-Fenchyl alcohol can be extensively used in daily chemicals such as fair antiperspirant, textile softener and liquid detergent. It can also be esterified by different kinds of organic acids to expand its usage in flavors and fragrances. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-2217-02-9.jpg-650.jpg,,2217-02-9,,,C10H18O,,,,,,,,"(1S,2S,4R)-1,3,3-trimethylbicyclo[2.2.1]heptan-2-ol",IAIHUHQCLTYTSF-MRTMQBJTSA-N,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,Colorless to white to pale cream,,,,,Crystals or powder or crystalline powder or fused solid or clear liquid as melt,≥97.5 to ≤102.5%,Conforms,,,,,,,,,,,,35.0-45.0°C,+9° to +11° (c=10 in ethanol),≥95.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/421211000?SID=srch-srp-421211000,"p-Toluenesulfonic acid monohydrate, ACS reagent",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-6192-52-5.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/L04038.AP?SID=srch-srp-L04038.AP,"Isobutyric acid, 99%",This Thermo Scientific Chemicals brand product was originally part of the Alfa Aesar product portfolio. Some documentation and label information may refer to the legacy brand. The original Alfa Aesar product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-79-31-2.jpg-650.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/410862500?SID=srch-srp-410862500,"Gallic acid, 98%",This Thermo Scientific Chemicals brand product was originally part of the Acros Organics product portfolio. Some documentation and label information may refer to the legacy brand. The original Acros Organics product / item code or SKU reference has not changed as a part of the brand transition to Thermo Scientific Chemicals.,https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-149-91-7.jpg-650.jpg,,110-15-6,,,C4H6O4,,,,,,,,butanedioic acid,KDYFGRWQOYBRFD-UHFFFAOYSA-N,OC(=O)CCC(O)=O,White,Powder,Conforms,,97.5 to 102.5 %,Crystals or powder or crystalline powder,≥99.0 to ≤101.0%,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=97.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.thermofisher.com/order/catalog/product/A12084.36?SID=srch-srp-A12084.36,"Succinic acid, 99+%","Succinic acid acts as a leaching agent in extracting lithium, cobalt from used Li-ion batteries and magnesium from magnesite ore. It is used as a starting material in the synthesis of new elastic polyesters, fumaric acid, succinic anhydride and alkyd resins. It plays an important role as an acidity regulator in the food and beverage industry, as an excipient in pharmaceutical products and acts as a cocrystallising agent in organic synthesis. Its derivative viz diethyl ester is used as a substrate in the Stobbe condensation. ",https://www.thermofisher.com/TFS-Assets/CCG/Chemical-Structures/chemical-structure-cas-110-15-6.jpg-650.jpg,,110-15-6,,,C4H6O4,,,,,,,,butanedioic acid,KDYFGRWQOYBRFD-UHFFFAOYSA-N,OC(=O)CCC(O)=O,White,Powder,Conforms,,97.5 to 102.5 %,Crystals or powder or crystalline powder,≥99.0 to ≤101.0%,Conforms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>=97.5 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
